timestamp,user_id,user_message,bot_response,sentiment
4/24/2023 9:51,user5,What is the price for your service?,You can change your order within 24 hours of placing it...,positive
4/24/2023 9:51,user9,Can I get a refund?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
4/24/2023 9:51,user3,What is the price for your service?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",negative
4/24/2023 9:51,user1,How do I reset my password?,"To upgrade your account, please visit your account settings...",neutral
4/24/2023 11:51,user5,Can I change my order?,We offer limited customer support during weekends...,neutral
4/24/2023 11:51,user9,What is the price for your service?,We offer limited customer support during weekends...,negative
4/24/2023 11:51,user9,What are your working hours?,Our return policy allows returns within 30 days of purchase...,neutral
4/24/2023 11:51,user10,How to upgrade my account?,"To upgrade your account, please visit your account settings...",positive
4/24/2023 13:51,user5,I have an issue with my payment.,Our service price varies depending on the plan you choose...,neutral
4/24/2023 15:51,user6,How do I reset my password?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
4/24/2023 15:51,user3,How long does the delivery take?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
4/24/2023 15:51,user8,Can I change my order?,We offer limited customer support during weekends...,positive
4/24/2023 17:51,user8,How to upgrade my account?,"To upgrade your account, please visit your account settings...",negative
4/24/2023 19:51,user1,Can I get a refund?,We offer limited customer support during weekends...,neutral
4/24/2023 19:51,user4,How do I reset my password?,Refunds are subject to our refund policy...,negative
4/24/2023 19:51,user4,I have an issue with my payment.,Delivery typically takes 3-5 business days...,positive
4/24/2023 19:51,user9,I have an issue with my payment.,Our return policy allows returns within 30 days of purchase...,neutral
4/24/2023 19:51,user4,What is the price for your service?,Our service price varies depending on the plan you choose...,neutral
4/24/2023 21:51,user6,What is the price for your service?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",positive
4/24/2023 21:51,user6,What are your working hours?,Refunds are subject to our refund policy...,neutral
4/24/2023 23:51,user4,What is your return policy?,Our return policy allows returns within 30 days of purchase...,negative
4/25/2023 1:51,user9,What are your working hours?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
4/25/2023 3:51,user1,Can I get a refund?,"To reset your password, please follow these steps...",neutral
4/25/2023 3:51,user2,I have an issue with my payment.,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",positive
4/25/2023 3:51,user3,How long does the delivery take?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",negative
4/25/2023 5:51,user3,What is the price for your service?,"To reset your password, please follow these steps...",negative
4/25/2023 5:51,user3,What is your return policy?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
4/25/2023 5:51,user1,What is the price for your service?,"To upgrade your account, please visit your account settings...",negative
4/25/2023 7:51,user3,Do you offer customer support on weekends?,"To upgrade your account, please visit your account settings...",positive
4/25/2023 7:51,user2,Can I change my order?,Delivery typically takes 3-5 business days...,negative
4/25/2023 7:51,user8,Can I change my order?,Our return policy allows returns within 30 days of purchase...,positive
4/25/2023 7:51,user4,What is your return policy?,Delivery typically takes 3-5 business days...,neutral
4/25/2023 7:51,user4,Can I change my order?,You can change your order within 24 hours of placing it...,negative
4/25/2023 9:51,user8,Can I get a refund?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
4/25/2023 9:51,user10,What is the price for your service?,We offer limited customer support during weekends...,neutral
4/25/2023 9:51,user4,What is your return policy?,You can change your order within 24 hours of placing it...,negative
4/25/2023 9:51,user10,Can I change my order?,We offer limited customer support during weekends...,neutral
4/25/2023 11:51,user5,How do I reset my password?,We offer limited customer support during weekends...,positive
4/25/2023 11:51,user1,Can I change my order?,Delivery typically takes 3-5 business days...,positive
4/25/2023 13:51,user6,Do you offer customer support on weekends?,"To upgrade your account, please visit your account settings...",negative
4/25/2023 15:51,user9,Can I get a refund?,Our return policy allows returns within 30 days of purchase...,positive
4/25/2023 15:51,user4,Can I change my order?,"To upgrade your account, please visit your account settings...",positive
4/25/2023 15:51,user8,Can I change my order?,We offer limited customer support during weekends...,negative
4/25/2023 15:51,user3,What are your working hours?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",positive
4/25/2023 15:51,user5,Do you offer customer support on weekends?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",neutral
4/25/2023 17:51,user3,What is the price for your service?,"To reset your password, please follow these steps...",negative
4/25/2023 17:51,user1,Do you offer customer support on weekends?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",neutral
4/25/2023 17:51,user7,How do I reset my password?,Our service price varies depending on the plan you choose...,positive
4/25/2023 19:51,user10,What is your return policy?,"To upgrade your account, please visit your account settings...",negative
4/25/2023 19:51,user9,How to upgrade my account?,Refunds are subject to our refund policy...,positive
4/25/2023 21:51,user9,Do you offer customer support on weekends?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
4/25/2023 21:51,user8,Do you offer customer support on weekends?,"To upgrade your account, please visit your account settings...",positive
4/25/2023 21:51,user9,How do I reset my password?,Our return policy allows returns within 30 days of purchase...,negative
4/25/2023 21:51,user5,What is the price for your service?,Our return policy allows returns within 30 days of purchase...,positive
4/25/2023 21:51,user5,I have an issue with my payment.,Refunds are subject to our refund policy...,negative
4/25/2023 23:51,user2,Can I change my order?,Refunds are subject to our refund policy...,neutral
4/25/2023 23:51,user3,How to upgrade my account?,Refunds are subject to our refund policy...,negative
4/25/2023 23:51,user3,How to upgrade my account?,Our return policy allows returns within 30 days of purchase...,neutral
4/25/2023 23:51,user1,How do I reset my password?,"To upgrade your account, please visit your account settings...",negative
4/26/2023 1:51,user2,Can I change my order?,Our service price varies depending on the plan you choose...,positive
4/26/2023 1:51,user2,What are your working hours?,Refunds are subject to our refund policy...,neutral
4/26/2023 1:51,user9,What are your working hours?,You can change your order within 24 hours of placing it...,negative
4/26/2023 3:51,user6,What are your working hours?,"To reset your password, please follow these steps...",positive
4/26/2023 3:51,user9,Can I get a refund?,Our return policy allows returns within 30 days of purchase...,neutral
4/26/2023 3:51,user7,I have an issue with my payment.,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",positive
4/26/2023 3:51,user4,Can I get a refund?,You can change your order within 24 hours of placing it...,negative
4/26/2023 5:51,user2,How to upgrade my account?,"To upgrade your account, please visit your account settings...",positive
4/26/2023 5:51,user3,Can I get a refund?,"To upgrade your account, please visit your account settings...",positive
